Date,ICCO daily price (US$/tonne),TAVG,TMIN,TMAX,PRCP
2019-06-03,2297.4500000000003,81.6,73.7,88.66666666666667,0.17333333333333334
2019-05-31,2341.4700000000003,80,75.4,89.8358134920635,0.246
2019-05-30,2364.44,82.6,75.44444444444444,89.7936507936508,0
2019-05-29,2360.8100000000004,81.9,75.5,90.375,0
2019-05-28,2367.9500000000003,82.33333333333333,73.42857142857143,90.22222222222223,0.46
2019-05-24,2374.88,79.6,74.57142857142857,89.625,0.04
2019-05-23,2347.56,81.2,74,89.83333333333333,0.13
2019-05-22,2335.29,80.9,74.3,90.93412698412698,1.3399999999999999
2019-05-21,2356.7799999999997,80.8,75.50833333333334,90.77777777777777,0
2019-05-20,2311.4500000000003,78,76,90.97857142857143,1.575
2019-05-17,2283.88,82.66666666666667,74.22301587301587,91.25,0
2019-05-16,2304.94,79.2,72.66666666666667,89,0.6211111111111111
2019-05-15,2260.23,79.57142857142857,75.5,90.76296296296296,0.004999999999999999
2019-05-14,2241.38,82.2,72.57142857142857,91,0.845
2019-05-13,2253.01,80,76.5,87.6,0
2019-05-10,2273.48,82.6,71.88888888888889,90.77777777777777,1.1625
2019-05-09,2288.84,83.5,78.5,93,0.015
2019-05-08,2275.9,84.4,75.875,93,0.10500000000000001
2019-05-07,2282.08,84.7,78.14285714285714,93.83333333333333,0.02
2019-05-06,2313.8100000000004,85,77.77777777777777,92.77777777777777,0.8300000000000001
2019-05-03,2337.88,84,77.375,92,0
2019-05-02,2344.19,83.1,74.22222222222223,91.28571428571429,0.36666666666666664
2019-05-01,2311.4300000000003,81.6,76.4,89.66666666666667,0.009999999999999998
2019-04-30,2339.12,84.9,77.44444444444444,91.25,0.5766666666666667
2019-04-29,2343.03,86.6,78,93.8,0
2019-04-26,2302.57,82.9,77.83333333333333,90.33333333333333,0.0075
2019-04-25,2262.06,83.7,74.55555555555556,92.67309523809524,0.185
2019-04-24,2234.73,81.9,74.5,90.625,1.1816666666666666
2019-04-23,2273.82,84.5,77.33333333333333,94.8,0.355
2019-04-22,2308.08,84.11111111111111,78.28571428571429,93.33333333333333,0
2019-04-18,2339.01,82,75.42857142857143,92.79047619047618,0.23666666666666666
2019-04-17,2360.86,83.8,75.375,93.33333333333333,0.42
2019-04-16,2311.01,85.6,75.18333333333334,93.55555555555556,0
2019-04-15,2344.71,83.44444444444444,72,91.77777777777777,0.82
2019-04-12,2383.61,83.4,75.530291005291,91,0
2019-04-11,2351.36,81.9,76.14285714285714,89.55555555555556,0
2019-04-10,2384.36,84,75.16666666666667,93.12996031746032,0.235
2019-04-09,2373.4300000000003,82.8,75,94.57142857142857,0
2019-04-08,2364.16,81.44444444444444,72.25,90.75,1.3383333333333334
2019-04-05,2362.7799999999997,84.1,74,91.625,0.4766666666666667
2019-04-04,2363.9300000000003,85.8,76.42857142857143,94.25,0.1075
2019-04-03,2340.3300000000004,85.44444444444444,78.375,94.16666666666667,0.2625
2019-04-02,2317.54,83.5,76,94.66666666666667,0.1375
2019-04-01,2293.2599999999998,84.7,75.7,94,0.36
2019-03-29,2249.69,84.77777777777777,74.83333333333333,94.83333333333333,0.14200000000000002
2019-03-28,2232.9100000000003,85.1,76.88888888888889,94.25,0.22000000000000003
2019-03-27,2233.3300000000004,84.5,76,93,0
2019-03-26,2222.48,84.7,76.125,94.33333333333333,0
2019-03-25,2209.8900000000003,83.5,73.8,92.33333333333333,0.485
2019-03-22,2152.52,79.5,72.55555555555556,86.7,0.48000000000000004
2019-03-21,2131.14,83.88888888888889,76.5,94.5,0.355
2019-03-20,2147.01,85.6,75.75,93.3,0.04
2019-03-19,2200.06,86.88888888888889,76.52440476190476,95.28571428571429,0
2019-03-18,2194.15,84.44444444444444,75.375,93.66666666666667,0.13
2019-03-15,2203.98,84,75.5,92.4,0.475
2019-03-14,2222.08,84.11111111111111,77.2,95.75,0
2019-03-13,2219.17,85.5,78.3,96,0
2019-03-12,2214.29,86.44444444444444,76.57142857142857,95.85714285714286,0
2019-03-11,2202.4900000000002,85.88888888888889,75,95.25,0.31333333333333335
2019-03-08,2197.53,84,75.66666666666667,94,0
2019-03-07,2183.02,83.33333333333333,75,94.11111111111111,1.0325
2019-03-06,2244.02,83.57142857142857,77.8,95.12222222222222,0
2019-03-05,2165.4300000000003,85.4,75.19857142857143,97.16666666666667,0
2019-03-04,2163.9300000000003,84.11111111111111,76.14285714285714,96,0
2019-03-01,2221.08,81,75.6,95.42357142857142,0
2019-02-28,2248.3900000000003,85.55555555555556,76.5,94,0
2019-02-27,2303.1,84.25,74.75,95.33214285714286,0
2019-02-26,2279.3900000000003,84.55555555555556,73.875,94.8,0.855
2019-02-25,2255.01,83.6,76.33333333333333,94.14285714285714,0
2019-02-22,2286.86,85.8,77.71428571428571,94.75,0
2019-02-21,2274.72,85.5,75.5,94.125,0.255
2019-02-20,2306.2799999999997,84.4,74.83333333333333,94.5,0
2019-02-19,2329.36,82,76.20761904761905,91.5,0.71
2019-02-18,2319.66,84.66666666666667,78,93.25,0
2019-02-15,2304.8300000000004,86.625,75.01329365079366,95.28571428571429,0
2019-02-14,2239.27,84.1,75.71428571428571,93.22222222222223,0
2019-02-13,2250.4300000000003,84.8,71.8,93.33333333333333,0
2019-02-12,2235.71,84.4,73.875,94.1,0
2019-02-11,2229.7,83.875,76.85714285714286,94.16666666666667,0
2019-02-08,2204.32,84.1,75.75,92.66666666666667,0
2019-02-07,2221.64,85.25,74.5,92.14285714285714,1.97
2019-02-06,2245.12,83.6,75.75,92.375,0.785
2019-02-05,2210.5,83,76.14285714285714,91.55555555555556,0.08
2019-02-04,2205.4100000000003,83,75.16666666666667,91.4,0
2019-02-01,2166.36,85.42857142857143,76.23333333333333,93.28571428571429,0
2019-01-31,2151.23,84.55555555555556,76.5,93.625,0.51
2019-01-30,2154.16,84.33333333333333,76.625,92.875,0
2019-01-29,2186.69,85.125,75.66666666666667,93.875,0
2019-01-28,2215.88,85.22222222222223,75.34375,93.25,0
2019-01-25,2201.22,85.77777777777777,74.12222222222222,92.11111111111111,0
2019-01-24,2223.05,84.44444444444444,74.25,92,0
2019-01-23,2216.32,84.3,74.75,93.55555555555556,0
2019-01-22,2213.4500000000003,84.66666666666667,74.56944444444444,94.125,0
2019-01-21,2246.25,82.2,73.11111111111111,93.25,0.322
2019-01-18,2265.57,83,77.70952380952382,94.19642857142857,0
2019-01-17,2293.34,84.11111111111111,76.66666666666667,93.71428571428571,0
2019-01-16,2278.56,85.7,77.9702380952381,94.875,0
2019-01-15,2235.4900000000002,85.6,77.71428571428571,92.775,0
2019-01-14,2289.4100000000003,85,81,92.79142857142857,0
2019-01-11,2309.59,85.2,73.2994708994709,93.3,0
2019-01-10,2314.9500000000003,85.2,73.22460317460317,91.8,0
2019-01-09,2309.7599999999998,84.28571428571429,73.20825396825397,92,0
2019-01-08,2330.72,82.375,72.14285714285714,92.85714285714286,0
2019-01-07,2354.57,81.6,74.2,91.2,0
2019-01-04,2315.36,84.125,73,92.96666666666667,0
2019-01-03,2345.64,82.8,73.14285714285714,92,0
2019-01-02,2342.18,83.1,72.625,94,0
2018-12-31,2365.3300000000004,86,72.55555555555556,92.25,0
2018-12-28,2346.69,NA,NA,NA,NA
2018-12-27,2318.2599999999998,90,72.5625,91.93333333333334,0
2018-12-26,2338.52,81,78,91.83333333333333,0
2018-12-24,2269.19,81.16666666666667,74.11825396825397,91.6,0
2018-12-21,2231.17,84.44444444444444,72.75,92,0
2018-12-20,2228.48,84.2,76.5,91.33333333333333,0
2018-12-19,2262.4700000000003,82.55555555555556,74.22222222222223,91.55555555555556,0
2018-12-18,2233.51,82.44444444444444,75.28571428571429,91.57142857142857,0
2018-12-17,2183.2,84.9,74.46620370370371,92.6,0
2018-12-14,2189.57,83.125,74.375,92.57142857142857,0.39
2018-12-13,2200.17,82.11111111111111,73.625,92,0.060000000000000005
2018-12-12,2130.9500000000003,81.44444444444444,75.22222222222223,90,0.28
2018-12-11,2078.92,83.4,74.375,91.3,0
2018-12-10,2151.88,82.66666666666667,73.42857142857143,91.44444444444444,0
2018-12-07,2178.88,82.625,74.09722222222223,90.75,0
2018-12-06,2095.11,83.77777777777777,75,92.33333333333333,0
